,RegionID,SizeRank,RegionName,RegionType,StateName,Year,HomeownerAffordability,RenterAffordability,Geofips,rgdp,income_per_capita
145,394346,217,"Athens, GA",msa,GA,2016,0.2477737589707475,0.2764505653935657,12020,9437802.0,36820.0
146,394346,217,"Athens, GA",msa,GA,2017,0.2468949448237959,0.2659738831873841,12020,9980018.0,38520.0
147,394346,217,"Athens, GA",msa,GA,2018,0.2612661552688817,0.2757596908833387,12020,10330759.0,39885.0
148,394346,217,"Athens, GA",msa,GA,2019,0.2553050019373704,0.2795284991715867,12020,10262828.0,41613.0
149,394346,217,"Athens, GA",msa,GA,2020,0.249511982675857,0.2893223538207322,12020,9820806.0,44480.0
150,394346,217,"Athens, GA",msa,GA,2021,0.2667112998219303,0.3033111241236619,12020,10381004.0,48257.0
151,394346,217,"Athens, GA",msa,GA,2022,0.3474527913244771,0.3131523948547947,12020,10844316.0,51357.0
152,394346,217,"Athens, GA",msa,GA,2023,0.3826030038459917,0.3221350750798019,12020,11009814.0,53221.0
153,394347,9,"Atlanta, GA",msa,GA,2015,0.1930596349168765,0.2114432621859251,12060,360870172.0,46735.0
154,394347,9,"Atlanta, GA",msa,GA,2016,0.1939912592005126,0.2126858635797283,12060,380019119.0,48350.0
155,394347,9,"Atlanta, GA",msa,GA,2017,0.2051515047804025,0.2156271327832688,12060,398208502.0,50921.0
156,394347,9,"Atlanta, GA",msa,GA,2018,0.2233501685431685,0.2191710297326968,12060,413028711.0,53083.0
157,394347,9,"Atlanta, GA",msa,GA,2019,0.2175528936049834,0.2240139852312788,12060,429660232.0,55471.0
158,394347,9,"Atlanta, GA",msa,GA,2020,0.2070868467861451,0.2248062717479909,12060,416596291.0,58176.0
159,394347,9,"Atlanta, GA",msa,GA,2021,0.2181757041385062,0.2416672884030256,12060,444713055.0,63281.0
160,394347,9,"Atlanta, GA",msa,GA,2022,0.3016123152306554,0.2540467670874263,12060,461994504.0,64840.0
161,394347,9,"Atlanta, GA",msa,GA,2023,0.3344619961194051,0.2486447100064184,12060,471655708.0,68027.0
162,394348,180,"Atlantic City, NJ",msa,NJ,2015,0.2904991333305834,0.2310254321140149,12100,14309767.0,42533.0
163,394348,180,"Atlantic City, NJ",msa,NJ,2016,0.2760893451518617,0.228870799253523,12100,13849789.0,43138.0
164,394348,180,"Atlantic City, NJ",msa,NJ,2017,0.265292877206738,0.2241463307275222,12100,13521560.0,44387.0
165,394348,180,"Atlantic City, NJ",msa,NJ,2018,0.2694653892729396,0.2251526447341977,12100,13616155.0,46186.0
166,394348,180,"Atlantic City, NJ",msa,NJ,2019,0.2695007180224697,0.230773333536911,12100,13827163.0,49154.0
167,394348,180,"Atlantic City, NJ",msa,NJ,2020,0.2658550924206001,0.2372542952613444,12100,13034081.0,54547.0
168,394348,180,"Atlantic City, NJ",msa,NJ,2021,0.2727186415719231,0.2542059242297867,12100,14137139.0,57601.0
169,394348,180,"Atlantic City, NJ",msa,NJ,2022,0.3312540626860301,0.2788552793073125,12100,14560232.0,57267.0
170,394348,180,"Atlantic City, NJ",msa,NJ,2023,0.3726166273919077,0.2839345554348381,12100,15025707.0,60493.0
